cod_familiar_fam;n_pessoas_fam;qtd_pessoas_domic_fam
8446454785;4;4.0
8446468905;3;3.0
8446526522;2;3.0
8446617838;2;2.0
8446701898;3;3.0
8446761106;1;1.0
8447099300;3;3.0
8447166503;1;1.0
8447182460;2;2.0
8447260526;2;2.0
8447308740;1;1.0
8447358330;2;2.0
8447408299;2;2.0
8447442985;3;3.0
8455788046;2;2.0
8455844051;1;1.0
8455890673;1;1.0
8455898658;3;3.0
8455901462;2;2.0
8455919590;1;1.0
8455950838;3;3.0
8455958146;1;1.0
8455975741;1;1.0
8455991518;2;2.0
8456101710;5;5.0
8456149756;1;1.0
8456155721;2;2.0
8456160300;5;5.0
8456168700;1;1.0
8456226840;3;3.0
8456272108;3;3.0
8456303771;2;2.0
8456357600;3;3.0
8456364134;2;2.0
8456382973;2;1.0
8456390640;1;1.0
8456406660;3;3.0
8447503526;1;1.0
8447584771;1;1.0
8447615243;1;1.0
8447641406;1;1.0
8447682609;2;2.0
8447692400;1;1.0
8447761657;1;1.0
8447767183;4;4.0
8447799468;2;2.0
8447965228;3;3.0
8448019920;3;3.0
8448040457;1;1.0
8448048946;1;1.0
8448057694;2;2.0
8448082702;2;2.0
8448168844;2;2.0
8448241193;3;3.0
8448243803;2;2.0
8448267664;2;2.0
8448272587;2;2.0
8448292260;2;2.0
8448329104;2;2.0
8448361334;4;3.0
8448497660;2;2.0
8448519817;2;2.0
8448529880;1;1.0
8448543602;4;4.0
8448561694;1;1.0
8448578074;3;3.0
8448618122;3;3.0
8448643585;1;1.0
8448652908;2;2.0
8448702425;2;2.0
8448706846;3;3.0
8448904303;1;1.0
8448919599;4;4.0
8448943465;1;1.0
8448965787;2;2.0
8448988990;1;1.0
8449023734;3;3.0
8449073910;1;1.0
8449119332;1;1.0
8449128838;1;1.0
8449256917;2;2.0
8449285429;3;3.0
8449310202;2;2.0
8449379164;1;1.0
8449393825;1;1.0
8449440254;1;1.0
8449463548;3;3.0
8449502705;1;1.0
8449592437;1;1.0
8449652197;1;1.0
8449661854;1;1.0
8449687900;1;1.0
8449736706;3;3.0
8449739128;1;1.0
8449749352;2;2.0
8449786126;3;3.0
8449791553;3;3.0
8449843618;2;2.0
8449873525;2;2.0
8449920701;2;2.0
8449927048;5;5.0
8450000807;1;1.0
8450022010;1;1.0
8450105498;2;2.0
8450165474;2;2.0
8450194571;2;2.0
8450220670;2;2.0
8450299322;1;3.0
8450307104;1;1.0
8450316278;4;4.0
8450328365;1;1.0
8450351502;2;2.0
8450438896;2;2.0
8450443466;4;4.0
8450448697;5;5.0
8450462339;1;1.0
8450476046;2;2.0
8450545463;4;4.0
8450749034;4;4.0
8450749549;4;4.0
8450778808;1;1.0
8450792983;2;2.0
8450805635;1;1.0
8450805805;2;2.0
8450821673;2;2.0
8450901430;1;1.0
8450953235;2;1.0
8450998174;2;2.0
8451063411;1;1.0
8451072917;3;3.0
8451112722;2;2.0
8451206972;2;2.0
8451268811;2;2.0
8451303234;2;2.0
8451338453;2;2.0
8451365264;1;1.0
8451375499;1;2.0
8451391770;4;4.0
8451442005;2;2.0
8451445969;4;4.0
8451466451;1;1.0
8451475523;2;2.0
8451522629;1;1.0
8451562418;3;3.0
8451602304;1;1.0
8451636047;3;3.0
8451657397;1;1.0
8451700314;2;2.0
8451725902;2;2.0
8451747035;3;3.0
8451756450;2;2.0
8451769519;2;2.0
8451785042;2;2.0
8451798616;3;3.0
8451873090;2;2.0
8451908144;3;3.0
8451927521;2;2.0
8451944612;1;1.0
8451948871;1;1.0
8452013876;2;2.0
8452034792;1;1.0
8452143141;2;2.0
8452169370;2;2.0
8452184255;3;3.0
8452186460;5;5.0
8452237715;2;2.0
8452244509;3;3.0
8452249136;1;1.0
8452253915;1;1.0
8452372094;2;2.0
8452377134;2;2.0
8452383703;4;4.0
8452392524;2;2.0
8452399618;1;1.0
8452437994;1;1.0
8452447280;4;4.0
8452453418;2;2.0
8452461607;1;1.0
8452467397;1;1.0
8452557035;3;3.0
8452594232;2;2.0
8452655550;1;1.0
8452730780;2;2.0
8452747241;3;3.0
8452778473;3;3.0
8452926928;1;1.0
8452997515;1;1.0
8453021163;1;1.0
8453034656;4;4.0
8453066426;2;2.0
8453074011;3;3.0
8453086028;1;1.0
8453161763;3;3.0
8453206538;1;1.0
8453233004;1;1.0
8453237174;1;1.0
8453249504;2;2.0
8453251916;2;2.0
8453256390;3;2.0
8453366306;3;3.0
8453445877;1;1.0
8453456640;3;3.0
8453464316;3;3.0
8453470472;2;2.0
8453493413;1;1.0
8453494819;2;2.0
8453541752;2;2.0
8453639302;4;4.0
8453644640;2;2.0
8453666709;2;2.0
8453760390;1;1.0
8453763062;2;2.0
8453807531;2;2.0
8453818738;1;1.0
8453838330;2;2.0
8453938121;2;2.0
8454011730;2;2.0
8454046879;1;1.0
8454052925;2;2.0
8454092200;1;1.0
8454161708;2;2.0
8454162607;1;1.0
8454173552;1;1.0
8454187260;1;1.0
8454211152;1;1.0
8454211829;1;1.0
8454280049;5;5.0
8454302115;2;2.0
8454303510;2;2.0
8454312692;4;4.0
8454321098;2;2.0
8454349502;1;1.0
8454356550;3;3.0
8454530924;2;2.0
8454534083;2;2.0
8454565809;4;3.0
8454589490;2;2.0
8454620591;1;1.0
8454674845;1;1.0
8454736115;3;3.0
8454738169;1;1.0
8454739130;3;3.0
8454746420;3;3.0
8454790594;2;2.0
8454813551;4;4.0
8454820094;1;1.0
8454837140;2;2.0
8454919970;1;1.0
8454964339;3;3.0
8455083506;4;1.0
8455129786;4;4.0
8455130288;3;3.0
8455141131;2;2.0
8455145471;3;3.0
8455190345;1;1.0
8455264560;2;2.0
8455340924;3;3.0
8455372370;2;2.0
8455447214;3;2.0
8455498129;2;2.0
8455503300;1;1.0
8455701960;2;2.0
8455712309;1;1.0
8455723696;3;3.0
8455758309;1;1.0
8455781203;1;1.0
8456497010;2;2.0
8456499145;3;3.0
8456507776;2;2.0
8456513407;4;4.0
8456622362;1;1.0
8457055399;2;2.0
8457098012;2;2.0
8457099841;2;2.0
8457125354;4;4.0
8457128531;2;2.0
8457152599;1;1.0
8457167278;4;4.0
8457176269;1;1.0
8457206516;1;1.0
8457208802;3;3.0
8457209108;3;3.0
8457261452;1;1.0
8457296400;1;1.0
8457362569;2;2.0
8457391313;1;1.0
8457491024;1;1.0
8457534360;2;2.0
8457563033;2;2.0
8457573772;1;1.0
8457642170;1;1.0
8457660152;1;1.0
8457754998;1;1.0
8457756427;1;1.0
8457765337;1;1.0
8457769081;3;3.0
8457799150;1;1.0
8457862880;1;1.0
8457915835;1;
8457924079;3;3.0
8457942999;2;2.0
8457949659;1;1.0
8457964887;1;1.0
8457990535;3;3.0
8458027046;4;4.0
8458136252;2;2.0
8458145243;1;1.0
8458180405;1;1.0
8458276852;1;1.0
8458330300;2;2.0
8458404796;1;1.0
8458420481;2;2.0
8458431769;2;2.0
8458431920;2;2.0
8458820749;1;1.0
8458829967;2;2.0
8458844176;2;2.0
8458857073;3;3.0
8458866064;4;3.0
8458941961;1;1.0
8458944715;2;2.0
8459012905;2;2.0
8459025470;3;3.0
8459041590;3;3.0
8459199207;1;1.0
8459211509;2;2.0
8459282104;4;4.0
8459371700;2;2.0
8459378209;1;1.0
8459421074;2;2.0
8459424170;1;1.0
8459457931;3;3.0
8459501698;1;1.0
8459530876;1;1.0
8459605205;2;2.0
8459633179;3;3.0
8459672743;1;1.0
8459757900;1;1.0
8459876667;1;1.0
8459898989;2;2.0
8459923258;1;1.0
8459942716;4;4.0
8460020002;3;3.0
8460025829;3;3.0
8460052800;1;1.0
8460076814;1;1.0
8460119564;1;1.0
8460127907;1;1.0
8460136906;3;3.0
8460140253;3;3.0
8460217906;1;1.0
8460232611;3;3.0
8460266605;1;1.0
8460371492;2;2.0
8460399907;2;2.0
8460462889;4;4.0
8460518264;1;1.0
8460604187;2;1.0
8460625508;2;2.0
8460665135;6;6.0
8460681254;6;6.0
8460724085;2;2.0
8460991520;1;1.0
8461006658;1;1.0
8461009592;3;2.0
8461046528;3;3.0
8461072448;3;3.0
8461081196;2;2.0
8461082915;1;1.0
8461084292;2;2.0
8461089685;1;1.0
8461098757;3;3.0
8461109112;1;1.0
8461125401;2;1.0
8461132360;1;1.0
8461173392;1;
8461183436;2;1.0
8461199863;6;5.0
8461231341;2;2.0
8461237625;5;5.0
8461245997;4;4.0
8461251458;2;2.0
8461416554;1;1.0
8461597249;2;2.0
8461616308;2;2.0
8461715896;1;1.0
8461776097;2;2.0
8461982231;2;2.0
8462040108;3;3.0
8462049911;1;1.0
8462085551;5;4.0
8462147336;3;3.0
8462162726;2;2.0
8462170907;1;1.0
8462175623;3;3.0
8462243998;2;2.0
8462246156;1;1.0
8462256895;2;2.0
8462260302;2;2.0
8462266939;2;2.0
8462272319;1;1.0
8462292859;2;2.0
8462343437;2;2.0
8462352266;1;1.0
8462355524;2;2.0
8462355605;2;1.0
8472189295;1;1.0
8472323366;2;2.0
8472323528;3;3.0
8472348946;2;2.0
8472384586;2;1.0
8472414590;2;2.0
8472437531;1;1.0
8472456161;1;1.0
8472499642;3;3.0
8472605345;1;1.0
8472643190;3;3.0
8472678903;2;2.0
8472687643;2;2.0
8472723895;1;1.0
8472753964;1;1.0
8472777987;3;3.0
8472815072;2;2.0
8472918718;1;1.0
8472968901;3;3.0
8473075498;2;2.0
8473076117;2;3.0
8473096576;1;1.0
8473128958;2;2.0
8473164083;1;1.0
8473174550;3;3.0
8473201973;1;1.0
8473294378;2;2.0
8473345460;2;2.0
8473348800;1;1.0
8473388941;2;2.0
8473565665;3;3.0
8473584104;1;1.0
8473635035;1;1.0
8473654501;2;2.0
8473731263;3;3.0
8473770161;4;4.0
8473804163;3;3.0
8473809041;6;6.0
8473989600;1;1.0
8474011116;2;2.0
8474033861;1;1.0
8474035139;1;1.0
8474086809;1;1.0
8474118425;1;1.0
8474188806;3;3.0
8474188989;2;2.0
8462470110;1;1.0
8462538874;3;3.0
8462578400;3;1.0
8462581702;2;2.0
8462607515;3;3.0
8462613752;1;1.0
8462764106;1;1.0
8462778832;2;1.0
8462815541;1;1.0
8462834686;1;1.0
8462909368;1;1.0
8463093515;6;6.0
8463102018;1;1.0
8463118607;3;3.0
8463171176;2;1.0
8463175163;2;2.0
8463190804;3;3.0
8463215300;1;1.0
8463253229;4;4.0
8463294413;4;4.0
8463331637;1;1.0
8463449638;1;1.0
8463556710;1;1.0
8463587518;2;2.0
8463694780;2;2.0
8463709133;3;3.0
8463771017;4;4.0
8463814948;1;1.0
8463823777;2;2.0
8463839002;4;4.0
8463863302;1;1.0
8463904939;2;2.0
8463906044;2;2.0
8463937195;1;1.0
8463968740;2;2.0
8464021305;1;1.0
8464054661;2;2.0
8464070276;1;2.0
8464070780;2;2.0
8464101171;2;2.0
8464184794;3;3.0
8464191146;2;1.0
8464192037;5;5.0
8464241852;1;1.0
8464299699;1;1.0
8464376197;2;2.0
8464423292;2;2.0
8464478003;2;2.0
8464504101;1;1.0
8464520735;1;1.0
8464637926;1;1.0
8464650000;3;3.0
8464670036;5;5.0
8464715153;4;4.0
8464717792;1;1.0
8464777507;3;3.0
8464838662;1;1.0
8464964960;1;1.0
8464993986;2;2.0
8465009490;2;2.0
8465013500;2;2.0
8465220557;1;1.0
8465230277;2;2.0
8465236801;1;1.0
8465237018;1;1.0
8465277311;5;5.0
8465308721;4;4.0
8465365369;1;1.0
8465399778;1;1.0
8465414327;1;1.0
8465536430;1;1.0
8465606153;2;2.0
8465617945;2;2.0
8465669660;3;3.0
8465700176;2;2.0
8465818762;2;2.0
8465877181;1;1.0
8465885605;2;2.0
8465895244;4;4.0
8465900345;4;4.0
8466085963;3;3.0
8466107282;2;2.0
8466126740;1;1.0
8466249745;1;1.0
8466285890;1;1.0
8466295690;3;3.0
8466373837;4;4.0
8466433759;3;3.0
8466471413;2;2.0
8466502408;4;4.0
8466521372;1;1.0
8466522182;5;5.0
8466571396;2;2.0
8466594841;1;1.0
8466629904;3;3.0
8466639705;2;2.0
8466701788;3;3.0
8466713956;2;2.0
8466723242;1;1.0
8466994513;2;2.0
8467013400;3;3.0
8467027703;4;4.0
8467028513;2;2.0
8467078456;3;3.0
8467195410;1;1.0
8467217758;2;2.0
8467225696;1;1.0
8467280522;1;1.0
8467337060;1;1.0
8467408006;2;3.0
8467478390;2;1.0
8467479442;1;1.0
8467507403;1;1.0
8467526700;2;2.0
8467529725;2;2.0
8467546735;1;1.0
8467568623;1;1.0
8467568895;1;1.0
8467645636;2;2.0
8467651105;2;2.0
8467652179;3;3.0
8467688602;3;3.0
8467734906;1;1.0
8467806079;3;3.0
8467839910;3;3.0
8467860790;1;1.0
8467891246;2;2.0
8467939974;2;2.0
8468052949;3;4.0
8468070173;2;2.0
8468144711;3;3.0
8468175358;4;4.0
8468184268;3;3.0
8468191043;1;1.0
8468246476;2;
8468268283;2;2.0
8468268879;3;3.0
8468287741;3;3.0
8468310662;2;2.0
8468440523;1;1.0
8468449741;1;1.0
8468459038;1;1.0
8468467308;3;3.0
8468510408;2;2.0
8468516872;2;2.0
8468520713;1;1.0
8468577073;1;1.0
8468602795;2;2.0
8468621072;3;3.0
8468684902;4;4.0
8468797197;2;2.0
8468808903;2;2.0
8468814032;1;1.0
8468899356;3;3.0
8468923672;1;1.0
8469209566;3;3.0
8469310607;1;1.0
8469317962;2;2.0
8469387588;5;4.0
8469428365;1;1.0
8469457209;1;1.0
8469614746;1;1.0
8469644300;1;1.0
8469669133;1;1.0
8469813862;1;1.0
8469850202;3;3.0
8470064410;1;1.0
8470068750;2;2.0
8470089323;3;3.0
8470105205;1;1.0
8470209329;4;4.0
8470214918;1;1.0
8470252178;3;3.0
8470258109;2;2.0
8470287630;1;1.0
8470301217;2;2.0
8470327283;3;3.0
8470330829;2;2.0
8470337831;3;3.0
8470359720;8;8.0
8470381571;2;2.0
8470438514;2;2.0
8470466305;3;3.0
8470501224;3;3.0
8470527290;4;4.0
8470550438;1;1.0
8470560310;1;1.0
8470608614;2;2.0
8470658395;3;3.0
8470662740;2;2.0
8470689436;2;2.0
8470720104;2;2.0
8470737007;4;4.0
8470744631;3;3.0
8470786717;3;3.0
8470806769;2;1.0
8470877518;1;1.0
8470878409;5;5.0
8470883755;1;1.0
8470938673;2;2.0
8471006421;1;1.0
8471123908;2;2.0
8471242400;1;1.0
8471259710;2;2.0
8471263076;1;1.0
8471280671;1;1.0
8471434903;1;1.0
8471486610;2;2.0
8471596989;2;2.0
8471658259;1;1.0
8471686201;2;2.0
8471704897;5;5.0
8471738449;2;2.0
8471741156;2;2.0
8471813408;2;2.0
8471836963;3;3.0
8471901374;2;2.0
8471955385;1;1.0
8471961601;2;2.0
8472024881;2;2.0
8472040810;2;2.0
8472100227;2;2.0
8472157687;3;3.0
8472174778;2;2.0
8474189365;1;1.0
8474224705;2;2.0
8474247314;2;2.0
8474302862;1;1.0
8474386780;1;1.0
8474411726;1;1.0
8474454450;1;1.0
8474542901;2;2.0
8474606063;1;1.0
8474633460;2;2.0
8474711959;4;3.0
8474725747;2;2.0
8474738644;2;2.0
8474815908;1;1.0
8474826004;1;1.0
8474915520;4;4.0
8474960665;3;3.0
8475016200;1;1.0
8475070760;2;2.0
8475102638;1;1.0
8475148620;1;1.0
8475163696;2;2.0
8475166792;2;2.0
8475265502;1;1.0
8475271901;1;1.0
8475301320;4;4.0
8475325939;2;2.0
8475337600;1;1.0
8475345700;2;2.0
8475364322;5;5.0
8475388426;2;1.0
8475394159;1;1.0
8475411266;1;1.0
8475416497;1;1.0
8475563449;4;4.0
8475612407;2;2.0
8475868207;2;2.0
8475921540;1;1.0
8475929109;1;1.0
8476014988;2;2.0
8476075774;1;1.0
8476084170;2;2.0
8476255403;2;2.0
8476268815;2;2.0
8476270550;1;1.0
8476355467;1;1.0
8476361866;2;2.0
8476414145;6;6.0
8476424965;4;3.0
8476477228;3;3.0
8476499973;1;1.0
8476542909;2;2.0
8476672438;1;1.0
8476799934;1;1.0
8476895496;1;1.0
8476895909;2;2.0
8476920784;1;1.0
8476950349;1;1.0
8476959303;1;1.0
8476979240;1;1.0
8477014841;2;2.0
8477031185;3;3.0
8477135207;4;4.0
8477137684;2;2.0
8477206325;2;2.0
8477266069;3;3.0
8477323631;1;1.0
8477327548;3;2.0
8477328943;1;1.0
8477352224;5;5.0
8477357960;1;1.0
8477359903;1;1.0
8477395110;1;1.0
8477414009;5;4.0
8480735686;2;2.0
8480748907;2;2.0
8480749636;1;1.0
8480797363;1;1.0
8480815019;3;3.0
8480879840;3;3.0
8480892943;1;1.0
8480938102;1;1.0
8480946890;1;1.0
8480993545;2;2.0
8481035211;3;3.0
8481086398;2;1.0
8481086800;3;3.0
8481121215;1;1.0
8481134970;1;1.0
8481165182;1;1.0
8481225851;4;4.0
8481238244;1;1.0
8481241547;2;2.0
8481247901;2;2.0
8481255840;1;1.0
8481268070;4;4.0
8481282650;1;1.0
8481295558;1;1.0
8481370355;2;2.0
8481377872;2;2.0
8481427993;2;2.0
8481510700;2;2.0
8481563820;2;2.0
8481616370;2;2.0
8481668842;1;1.0
8481693367;3;3.0
8481730076;1;1.0
8481745774;1;1.0
8481796760;1;1.0
8481923621;1;1.0
8481960586;2;2.0
8481962449;1;1.0
8482045300;3;3.0
8482054309;1;1.0
8482080210;2;2.0
8482080482;3;3.0
8482081101;1;1.0
8482108590;3;3.0
8482141295;1;1.0
8482146769;2;2.0
8482177052;1;1.0
8482187791;2;2.0
8482196944;2;2.0
8482248928;1;1.0
8482269763;1;1.0
8482404725;3;3.0
8482507532;2;2.0
8482627600;3;3.0
8482666843;3;3.0
8482674943;1;1.0
8482682881;2;2.0
8482709402;2;2.0
8482815601;1;1.0
8482836277;2;2.0
8482857002;1;1.0
8482876902;1;1.0
8482908367;1;1.0
8483054183;3;3.0
8483074028;5;5.0
8483076233;3;3.0
8483136740;3;3.0
8483141159;2;2.0
8483154994;1;1.0
8483163985;1;1.0
8483189194;2;2.0
8483198266;2;2.0
8483305445;3;3.0
8483317966;5;3.0
8483334623;1;1.0
8483371154;1;1.0
8483502860;5;5.0
8483521571;1;1.0
8483563142;2;2.0
8483705702;1;1.0
8483706199;1;1.0
8483718367;3;3.0
8483812703;3;3.0
8483813351;3;3.0
8483878801;2;2.0
8483955814;1;1.0
8483980177;2;2.0
8484126137;3;3.0
8484135985;3;3.0
8484143066;1;1.0
8484148297;2;2.0
8484197077;2;2.0
8484208290;1;1.0
8484282260;1;1.0
8484282341;1;1.0
8484366871;4;4.0
8484409783;2;2.0
8484422968;1;1.0
8484442560;2;2.0
8484454061;2;2.0
8484458210;1;1.0
8484460118;1;1.0
8484570215;2;2.0
8484575365;1;1.0
8484610888;2;2.0
8484657175;1;1.0
8484758281;1;1.0
8484767604;2;2.0
8484840883;2;2.0
8484886441;4;4.0
8484919048;1;1.0
8484964000;2;2.0
8484977757;2;2.0
8485054768;1;1.0
8485101944;1;1.0
8485322282;1;1.0
8485336070;1;1.0
8485373197;2;2.0
8485464907;3;3.0
8485493923;1;1.0
8485500059;1;1.0
8485580060;1;1.0
8485627636;1;1.0
8485915267;4;4.0
8485918959;1;1.0
8485964390;1;1.0
8485977700;4;4.0
8485988060;2;2.0
8486029198;2;1.0
8486029864;2;2.0
8486040400;3;2.0
8486106605;1;1.0
8486130824;2;2.0
8486154766;1;1.0
8486167582;2;2.0
8486169526;1;1.0
8486199514;2;2.0
8486214769;4;4.0
8486240255;2;2.0
8486242460;2;2.0
8486249988;1;1.0
8486253667;2;2.0
8486309557;2;2.0
8486390141;1;1.0
8486408024;1;1.0
8486417449;1;1.0
8486483409;1;1.0
8486487900;3;3.0
8486496489;2;2.0
8486503957;1;1.0
8486521181;1;1.0
8486598648;3;3.0
8486616484;2;2.0
8486638887;2;2.0
8486644267;1;1.0
8486653258;2;2.0
8486673011;1;1.0
8486724457;3;3.0
8486751349;3;3.0
8486776090;4;4.0
8486786487;2;2.0
8486794072;3;3.0
8486804566;3;3.0
8486831458;1;1.0
8486844193;4;4.0
8486878179;2;2.0
8486892910;2;2.0
8486898366;3;2.0
8486917093;1;1.0
8486979366;1;1.0
8487173330;3;3.0
8487183131;1;1.0
8487231802;2;2.0
8487251153;2;2.0
8487285058;2;2.0
8487293409;1;1.0
8487332749;1;1.0
8487390005;1;1.0
8487448100;2;2.0
8487454429;2;2.0
8487460151;2;2.0
8487561691;2;2.0
8487586171;2;2.0
8487603440;2;2.0
8487627110;1;1.0
8487648894;2;2.0
8487759025;1;1.0
8487782434;2;2.0
8487807445;2;2.0
8487813178;1;1.0
8487929800;4;4.0
8487944434;1;1.0
8488035403;3;3.0
8488051514;2;2.0
8488067194;3;3.0
8488082908;1;1.0
8488098405;1;1.0
8488111606;4;4.0
8488125143;4;4.0
8488152116;2;2.0
8488160720;1;1.0
8488245807;1;1.0
8488255195;2;2.0
8488344295;2;2.0
8488443862;2;2.0
8488444249;1;1.0
8488446101;3;3.0
8488506023;2;2.0
8488560230;3;3.0
8488591896;2;2.0
8488607300;2;2.0
8488617100;3;3.0
8488673604;1;1.0
8488719442;1;1.0
8488733941;1;1.0
8488739397;3;2.0
8488760590;3;3.0
8488825200;1;1.0
8488880650;2;2.0
8488933444;4;4.0
8488967004;2;2.0
8489057508;2;2.0
8489060711;4;4.0
8489272069;2;2.0
8489280754;3;3.0
8489329788;1;1.0
8489330441;1;1.0
8489382590;1;1.0
8489385262;1;1.0
8489394172;1;1.0
8489404666;1;1.0
8489425906;2;2.0
8489550808;1;1.0
8489576521;2;3.0
8489586756;2;2.0
8489706751;3;3.0
8489831220;2;2.0
8489947600;2;2.0
8489978085;2;2.0
8490003785;2;2.0
8490117608;4;4.0
8490218633;3;3.0
8490260087;4;4.0
8490263850;4;4.0
8490264660;1;1.0
8490366314;2;2.0
8490394954;1;1.0
8490583765;3;3.0
8490626243;4;4.0
8490826250;4;4.0
8490933251;2;2.0
8491071644;2;1.0
8491104593;2;2.0
8491168648;3;3.0
8491398058;2;2.0
8491400990;2;2.0
8491407570;1;1.0
8491438025;3;3.0
8491515542;3;3.0
8491557547;2;2.0
8491622977;1;1.0
8491680829;2;2.0
8491762809;1;1.0
8491848789;2;1.0
8491855564;2;2.0
8491892257;3;3.0
8492011793;3;3.0
8492062436;2;2.0
8492076224;1;1.0
8492079673;1;1.0
8492088907;3;3.0
8492136308;2;2.0
8492159510;2;2.0
8492169150;1;1.0
8492212268;1;1.0
8492254777;1;1.0
8492337206;1;1.0
8492592907;2;2.0
8492611391;1;1.0
8492648473;1;1.0
8492670991;5;4.0
8492693509;4;4.0
8492728825;4;4.0
8492734124;3;3.0
8492775157;2;2.0
8492782951;2;2.0
8492792590;4;4.0
8492842288;2;2.0
8492847670;1;1.0
8492859091;2;2.0
8492955139;3;3.0
8492994207;3;3.0
8493042536;3;3.0
8493100242;3;3.0
8493145343;2;2.0
8493166936;4;4.0
8493215902;2;2.0
8493227820;2;2.0
8493240176;4;4.0
8493321761;1;1.0
8493374458;4;4.0
8493464015;1;1.0
8493488038;3;3.0
8493589063;1;1.0
8493614602;1;1.0
8493634204;2;2.0
8493741892;2;2.0
8493830488;1;1.0
8493856282;2;2.0
8493895180;2;2.0
8493929425;3;3.0
8493957208;4;2.0
8494005111;2;1.0
8494137883;1;1.0
8494147250;1;1.0
8494150120;2;2.0
8494247808;2;2.0
8494267663;2;2.0
8494282972;3;3.0
8494347349;2;1.0
8494351109;1;1.0
8494365169;1;1.0
8494516981;4;4.0
8494559796;2;2.0
8494574590;4;4.0
8494576704;1;1.0
8494583077;2;2.0
8494584049;3;3.0
8494643584;2;2.0
8494674030;1;1.0
8494723502;2;2.0
8494745239;3;3.0
8494883704;1;1.0
8494885910;1;1.0
8494929631;2;2.0
8494935798;2;2.0
8495024209;2;2.0
8495029006;2;2.0
8495120186;1;1.0
8495127946;1;1.0
8495155486;2;2.0
8495320517;1;1.0
8495368048;1;1.0
8495414252;5;5.0
8495437465;1;1.0
8495449471;2;2.0
8495468425;1;1.0
8495487489;3;3.0
8495487560;2;2.0
8495505800;2;2.0
8495541793;4;4.0
8495802007;1;1.0
8495849577;1;1.0
8495923807;1;1.0
8495933799;1;1.0
8496010023;2;2.0
8496012581;1;1.0
8496026965;2;2.0
8496030725;1;1.0
8496097803;3;3.0
8496107531;1;1.0
8496206351;2;2.0
8496231623;1;1.0
8496292410;1;1.0
8496300889;1;1.0
8496343502;2;2.0
8496363538;1;1.0
8496394336;2;1.0
8496447634;1;1.0
8496460819;4;4.0
8496468631;4;4.0
8496488071;3;3.0
8496534286;1;1.0
8496576523;2;2.0
8496602540;1;1.0
8496635120;2;2.0
8496658848;1;1.0
8496685810;1;1.0
8496688593;4;3.0
8496692000;2;2.0
8496697312;1;1.0
8496779556;2;2.0
8496844390;2;2.0
8496847578;2;2.0
8496874702;1;1.0
8496908623;3;3.0
8496912906;2;2.0
8496918696;1;1.0
8496931609;2;1.0
8496943291;3;3.0
8496967719;2;2.0
8497047079;3;3.0
8497077148;1;1.0
8497096282;2;2.0
8497106857;2;2.0
8497115767;2;2.0
8497126700;1;1.0
8497196317;2;2.0
8497226160;2;2.0
8497246861;2;2.0
8497271548;3;3.0
8497272277;4;4.0
8497297938;2;1.0
8497298152;2;2.0
8497320344;4;4.0
8497331621;2;2.0
8497639162;1;1.0
8497664191;1;1.0
8497694007;1;1.0
8497712773;1;1.0
8497717147;2;2.0
8497736877;4;3.0
8497737920;2;2.0
8497742680;1;1.0
8497756711;4;4.0
8497805437;3;3.0
8497808967;2;2.0
8497918711;4;4.0
8497931149;2;2.0
8497970047;2;2.0
8497977998;1;1.0
8497983700;3;3.0
8498008700;4;4.0
8498104858;2;2.0
8498128609;1;1.0
8498128790;2;2.0
8498132711;4;5.0
8498194156;1;1.0
8498220840;1;1.0
8498258650;1;1.0
8498379954;5;5.0
8498401399;2;2.0
8498472067;2;2.0
8498505259;2;2.0
8498511305;1;1.0
8498586666;1;1.0
8498601053;3;3.0
8498644534;2;2.0
8498772613;1;1.0
8498777330;5;5.0
8498819431;1;1.0
8498830168;2;2.0
8498881404;4;4.0
8498889057;1;1.0
8498908701;2;2.0
8498918413;1;1.0
8498931606;3;2.0
8498985102;1;1.0
8499079342;3;3.0
8499086985;1;1.0
8499107494;3;3.0
8499117104;2;2.0
8499120164;3;3.0
8499202560;3;3.0
8499286305;4;4.0
8499298222;5;1.0
8499326455;1;1.0
8499356010;4;4.0
8499367488;1;1.0
8499374425;4;4.0
8499400795;3;3.0
8499417922;2;2.0
8499426328;3;3.0
8499449450;2;2.0
8499557694;2;2.0
8499561373;1;1.0
8499716911;1;1.0
8499733921;3;3.0
8499745261;1;1.0
8499750265;4;4.0
8499762433;1;1.0
8499770371;2;2.0
8499839673;1;1.0
8499842208;1;1.0
8499850804;1;1.0
8499886833;1;1.0
8499924603;2;2.0
8499949266;4;5.0
8499956203;3;3.0
8500021411;1;1.0
8500092270;1;1.0
8500111917;3;3.0
8500192305;4;4.0
8500194359;2;2.0
8500236370;1;1.0
8500237341;3;3.0
8500252308;1;1.0
8500267178;2;2.0
8500369841;2;2.0
8500430346;1;1.0
8500462892;2;2.0
8500611804;1;1.0
8500624388;1;1.0
8500682400;2;2.0
8500829869;4;4.0
8500835320;2;2.0
8500852410;2;2.0
8500888954;1;1.0
8500915609;1;1.0
8500990210;1;1.0
8501095826;1;1.0
8501104400;2;2.0
8501140040;1;1.0
8501146080;4;4.0
8501159905;1;1.0
8501175340;2;2.0
8501175773;3;3.0
8501212563;1;1.0
8501267627;4;3.0
8501367257;3;3.0
8501422290;4;4.0
8501438294;4;4.0
8501443530;3;3.0
8501446718;2;2.0
8501515469;1;1.0
8501619914;2;2.0
8501651990;2;2.0
8501813990;1;1.0
8501960861;1;1.0
8501968846;3;3.0
